loan_id,borrower_account_id,loan_type_id,tenor,nominal_request,nominal_loan,grade,repayment_mode,movement_status_id,created_at,updated_at
35e479d5-abfa-ab2a-33f1-ddcdf019282e,73e46a7f-fe78-ea20-e41b-66d413c6bbdc,LT02,3,5000000.0,5000000.0,B,lump_sum,6,2025-10-28T14:19:00Z,2025-11-01T01:12:00Z
b1552cb0-0d51-c509-e6b0-821d71a76cec,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,LT02,3,25000000.0,25000000.0,A,installment,6,2025-09-04T11:06:00Z,2025-09-11T00:27:00Z
4e32286d-3618-bfbf-b1f3-f758b6f2f8dc,11ee75e5-ee67-d958-1e84-0070ac1f0acd,LT01,6,1000000.0,1000000.0,C,installment,6,2025-04-23T11:08:00Z,2025-04-26T20:15:00Z
6565a2c6-ab36-22ee-3409-7158f65c06fd,e177e531-c98e-4122-6e75-83421a81a3eb,LT01,3,5000000.0,5000000.0,A,installment,5,2026-06-04T11:35:00Z,2026-06-10T23:48:00Z
c4480f71-d267-a751-857f-b137cc724c72,19dda65c-5bef-0b2a-8fdc-70f9b563eecc,LT03,1,1500000.0,0.0,A,lump_sum,3,2025-05-12T10:13:00Z,2025-05-14T12:07:00Z
c6b0e699-0ea1-c1de-aecd-8e2a995799a0,4c243070-64e0-fb6c-1e7b-e0310e8afb79,LT01,3,2500000.0,2250000.0,E,lump_sum,6,2025-10-03T11:42:00Z,2025-10-09T00:24:00Z
85076669-4e89-b9d1-8de9-7391d794d3c5,24132368-ba07-8e5b-b9d6-d1bfb67bce76,LT02,12,10000000.0,0.0,C,installment,3,2025-06-04T07:17:00Z,2025-06-05T08:29:00Z
dabd8112-1144-e32b-7ff5-545b30ae3cfb,873a3c66-39f9-9096-4eca-6993e4c7ad76,LT03,1,1000000.0,1000000.0,A,lump_sum,4,2025-11-02T14:00:00Z,2025-11-04T19:41:00Z
aa89d5e3-b0fe-d2cf-5734-ab556939c744,5b5c06fe-40a3-612f-3948-ec3c5d5e8974,LT01,3,5000000.0,5000000.0,A,installment,6,2025-09-19T07:45:00Z,2025-09-25T02:01:00Z
cc0b95fb-5a8e-9a13-7e08-2e4226336c9f,8020eb4d-0b8e-0fa1-0fec-bb997eb56238,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2025-05-05T06:48:00Z,2025-05-13T21:56:00Z
2499d86a-805e-0c59-e39a-9ace0bdb0e0a,8c2b344a-70e0-affc-b474-994dbd620952,LT03,1,1500000.0,0.0,B,lump_sum,3,2026-01-28T13:51:00Z,2026-01-29T15:24:00Z
67018f88-9cc2-cc6b-863d-46465dc950f1,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,LT03,1,1000000.0,1000000.0,B,lump_sum,6,2026-02-03T06:17:00Z,2026-02-06T20:51:00Z
772d889e-b7a6-5cc7-4b4d-f6d7c64bbbb3,69158788-4376-44c0-90c9-28dca674741b,LT03,1,1500000.0,1500000.0,B,lump_sum,7,2025-01-18T13:45:00Z,2025-01-24T02:10:00Z
0fcd47a9-958f-9abb-2f0f-a61f5b79dced,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,LT03,1,2000000.0,0.0,B,lump_sum,3,2025-07-04T09:40:00Z,2025-07-07T11:39:00Z
5c4b651b-0746-3711-0d3f-8a0fa88517e0,e0c30f88-2048-8ef6-9de7-a8de925432f0,LT01,3,10000000.0,10000000.0,D,installment,7,2025-09-16T08:20:00Z,2025-09-20T22:27:00Z
3bb7b904-b971-b077-2581-f7b5046970ee,caf44175-0c75-23a8-b6c8-39d1695a1678,LT01,6,10000000.0,10000000.0,A,installment,5,2026-03-06T11:06:00Z,2026-03-11T23:26:00Z
62567e84-ac6b-fef8-3360-b95a46dc857e,f2db32a0-0bb6-6a5c-9802-62bf101aab6e,LT02,12,50000000.0,50000000.0,C,installment,5,2025-08-09T11:48:00Z,2025-08-13T01:23:00Z
0d3283df-327b-c693-dfc0-7630a4a7c926,affee563-214e-5d34-7c71-e17594548e63,LT02,12,25000000.0,25000000.0,C,installment,5,2025-08-26T08:45:00Z,2025-08-30T22:58:00Z
d7073576-f71c-d4d4-9fda-6a19623dc802,df9f844b-e938-bead-0113-6b4de0918d29,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2025-11-02T08:19:00Z,2025-11-08T00:05:00Z
68580f03-83ee-26e1-12a4-ffa138ed1470,a632394a-ad9d-4392-61f1-f98aebd5366d,LT01,3,2500000.0,2500000.0,B,installment,6,2026-04-02T07:08:00Z,2026-04-06T17:33:00Z
ca265cce-50e3-4791-c06c-395388df9234,8539eac6-3c8b-d51e-95ff-d3f1a6b079d6,LT01,6,10000000.0,6000000.0,C,lump_sum,6,2025-01-22T07:16:00Z,2025-01-27T21:51:00Z
75d57a38-c225-6276-ef54-00cc0dee7f9e,0253e03d-3031-4cfd-a104-256335fe5280,LT02,12,2000000.0,2000000.0,A,installment,5,2026-06-29T10:36:00Z,2026-07-04T18:46:00Z
fd451dbc-dc4c-2162-b7ec-df22c3f0b38e,8020eb4d-0b8e-0fa1-0fec-bb997eb56238,LT02,12,10000000.0,6000000.0,D,installment,5,2026-03-26T11:18:00Z,2026-03-30T23:54:00Z
cedf38fe-f3fe-162c-6ee6-d613fe4d2da2,536142e9-c563-e1f2-d5f9-895a9c17452a,LT03,1,1000000.0,1000000.0,E,lump_sum,6,2026-02-03T12:03:00Z,2026-02-11T04:31:00Z
febadc40-5e63-9bdd-622d-31ba8849b956,0fcf497b-c276-4c6a-fc77-22712fcded3c,LT03,1,2000000.0,1800000.0,A,lump_sum,6,2025-09-25T06:54:00Z,2025-10-01T23:08:00Z
d7d7bc9f-aaf2-1c71-fa1d-bf65631f9eef,f2db32a0-0bb6-6a5c-9802-62bf101aab6e,LT02,6,2000000.0,1800000.0,D,installment,6,2025-07-20T07:24:00Z,2025-07-26T23:00:00Z
227a6610-4ce9-ce79-1894-4b2f2ea23652,b5913249-9019-975d-789d-077ef46462e2,LT03,1,1000000.0,1000000.0,A,lump_sum,6,2026-02-19T12:54:00Z,2026-02-22T19:25:00Z
e5bef2ca-921b-2d1a-99cd-9babf8c13859,36907bc9-6a25-5486-6c37-feac21ba4a76,LT03,1,1000000.0,1000000.0,B,lump_sum,4,2026-04-13T09:30:00Z,2026-04-16T21:46:00Z
d03f129a-b2d5-81b1-5f69-9499a7a1ad78,0b375579-0f67-76e2-e56d-670c32b8b947,LT03,1,1000000.0,1000000.0,B,lump_sum,6,2025-06-02T06:13:00Z,2025-06-08T18:56:00Z
1c6ed1de-858b-1f28-01c1-54f5d2598504,3300725b-f0d8-4053-c930-ba68c8371c06,LT02,12,10000000.0,10000000.0,C,installment,4,2025-02-22T08:11:00Z,2025-02-23T17:24:00Z
737af11f-2296-6999-b2cc-813b0e61d7e2,05d6657f-6b3d-342c-9f4b-a4a53ca8af12,LT01,6,10000000.0,10000000.0,D,installment,6,2025-11-10T12:04:00Z,2025-11-14T01:37:00Z
92246ba6-fad6-635f-2994-3a4d41318f79,55621e44-4ac3-8464-2338-faeeaf6945e7,LT01,1,2500000.0,2000000.0,E,installment,6,2026-03-04T09:10:00Z,2026-03-12T16:09:00Z
aa2ef373-770f-746c-f49a-11daf964563a,9de3a777-b549-b0f8-2d92-5cc4d2660314,LT01,6,1000000.0,1000000.0,B,installment,6,2025-06-26T09:01:00Z,2025-07-01T21:01:00Z
a1027a03-3fed-f4ea-e0aa-04c025a6be09,51a5eb46-97e4-ff37-94d1-ab6b0411d155,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2026-01-18T06:31:00Z,2026-01-22T23:43:00Z
2a3e02f4-01d4-1c0b-3598-83230213eedd,0973367b-7d99-20a7-162b-25b604b51506,LT02,6,2000000.0,2000000.0,A,lump_sum,7,2025-01-16T14:26:00Z,2025-01-18T23:34:00Z
e7b69a2a-471f-f58a-740e-c4863c8dfd2b,69158788-4376-44c0-90c9-28dca674741b,LT01,1,2500000.0,2500000.0,C,lump_sum,7,2025-09-15T13:19:00Z,2025-09-19T03:21:00Z
fba0a050-be4d-fbbb-c138-e2c6a8ac2400,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,LT03,1,1500000.0,1125000.0,D,lump_sum,6,2026-06-09T08:32:00Z,2026-06-14T20:32:00Z
94614095-4453-441f-dda8-718d470420a1,03b188cb-0e2f-76cc-3e65-105125a81b18,LT02,3,50000000.0,50000000.0,B,installment,6,2025-02-15T12:39:00Z,2025-02-17T03:04:00Z
99dfe22c-c8de-c48b-85f6-7cb5319640c5,0dc98d09-766d-566f-48ca-e413c1ea59d3,LT02,12,2000000.0,1600000.0,C,installment,5,2026-06-26T10:11:00Z,2026-07-02T00:55:00Z
28ef32ff-c695-28a1-da8b-332058cf522d,8c2b344a-70e0-affc-b474-994dbd620952,LT01,1,2500000.0,0.0,C,installment,3,2025-12-04T08:13:00Z,2025-12-07T10:06:00Z
9a08da45-5375-364b-a240-0082297f1ee3,fe5f32fa-3ce9-b893-3212-693ccfa13a9a,LT02,3,25000000.0,25000000.0,A,installment,7,2025-07-23T10:09:00Z,2025-07-26T02:30:00Z
c188e96f-5328-4b18-b8e1-046ff7b7e1ab,b5913249-9019-975d-789d-077ef46462e2,LT01,1,1000000.0,0.0,A,installment,3,2025-01-24T10:18:00Z,2025-01-26T13:25:00Z
bb25f4af-4a72-7126-fd22-4ff578cb38ef,fe5f32fa-3ce9-b893-3212-693ccfa13a9a,LT02,6,10000000.0,10000000.0,C,installment,6,2025-11-13T14:51:00Z,2025-11-15T21:24:00Z
bd4b53f7-c3de-b8c6-02b3-e768144245f0,9a4b8430-49c0-11d1-88f3-977fc5740a7f,LT01,6,1000000.0,0.0,D,installment,3,2025-05-10T13:00:00Z,2025-05-12T19:08:00Z
64613fb8-e8df-5a1c-8a98-484f47833d68,2ff5ad69-1473-8dc2-0f8c-4445a3914cd9,LT03,1,1500000.0,1500000.0,A,lump_sum,6,2026-01-23T06:19:00Z,2026-01-28T17:45:00Z
10e77b17-8c77-762b-f970-658e419fe46d,c046228e-09d2-7f0d-9556-c532ab761b0f,LT03,1,2000000.0,2000000.0,B,lump_sum,6,2025-03-28T14:03:00Z,2025-04-02T05:36:00Z
d20c3f9c-15bb-f998-2196-fc3fbc2e78dc,5af7531a-ff16-2948-aa1f-88291e7eb6a4,LT02,6,50000000.0,40000000.0,C,lump_sum,5,2026-07-16T12:01:00Z,2026-07-23T06:51:00Z
d85c8a14-0701-fbf4-4a47-a10a7deab703,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,LT01,6,1000000.0,800000.0,A,lump_sum,5,2026-03-22T14:29:00Z,2026-03-28T00:52:00Z
684419ba-8c4b-d31c-ac34-4bd732226129,c391d739-3a3e-ecf4-2a80-7b75deb92a3d,LT02,3,10000000.0,6000000.0,A,installment,6,2026-01-18T12:56:00Z,2026-01-23T21:33:00Z
