id,loan_id,lender_account_id,nominal,fund_ratio,status,created_at,updated_at
55f96b44-92d7-8b69-bfbd-f97ffcb8559e,e231caa6-22b9-7254-59e8-594bea788535,16b8e48d-401b-ccf1-053a-0559d02deec9,162000.0,0.09,active,2026-05-03T23:02:30Z,2026-05-03T18:58:21Z
8d8d36db-d7f5-4d31-99aa-9c626f38975d,e231caa6-22b9-7254-59e8-594bea788535,6c798656-d455-db73-f9b0-d009e29e3a6d,954000.0,0.53,active,2026-05-03T18:25:00Z,2026-05-03T10:02:43Z
ab0dd7d6-b5fe-b463-ef4c-12b43287c08c,e231caa6-22b9-7254-59e8-594bea788535,87164298-6f33-2815-1860-3bbbe144d17c,306000.0,0.17,active,2026-05-03T16:20:48Z,2026-05-03T11:23:35Z
23fba424-bd49-d2b0-a343-1c3132a841cf,e231caa6-22b9-7254-59e8-594bea788535,cff60f81-a3f8-56ad-213f-066274dc5c45,378000.0,0.21,active,2026-05-03T00:39:22Z,2026-05-03T20:05:22Z
f5c66619-1dda-65ec-2b1b-eea4517c567e,27fe6679-b979-5c07-8759-d3d3b6595831,77044e39-4e56-1e71-0143-0b8849d36c31,2500000.0,1.0,active,2026-07-24T17:44:34Z,2026-07-24T06:21:28Z
7ab37d30-0e0d-6109-b8ce-ef364b4247d7,bd8bba11-8972-d6f0-8bb9-ced67975ae07,c060a112-d794-6244-5618-a39e947782c6,6000000.0,1.0,closed,2025-11-05T23:29:08Z,2025-11-05T14:39:10Z
fcf5048e-30ed-e6fc-2083-5ee5b49bc979,c0527126-6295-7bc4-9ed6-7310379862a5,e05af7f8-0b78-2752-0386-aa76d7f217c6,960000.0,0.48,active,2026-02-18T20:08:07Z,2026-02-18T03:02:26Z
ea22d787-64c1-cb6f-2a0c-e0c4a19f0c54,c0527126-6295-7bc4-9ed6-7310379862a5,34fc6efb-cfab-9ebf-c628-f1b623474fd3,440000.0,0.22,active,2026-02-18T23:36:07Z,2026-02-18T01:50:25Z
306fb19c-3d56-9074-c21f-ed6f4e64f743,c0527126-6295-7bc4-9ed6-7310379862a5,c060a112-d794-6244-5618-a39e947782c6,140000.0,0.07,active,2026-02-18T01:54:19Z,2026-02-18T06:20:08Z
3b4dd439-a5fe-af12-6a7d-3f316d467ca3,c0527126-6295-7bc4-9ed6-7310379862a5,d98f6247-7f7d-56b0-1d8a-1bea7ab44331,460000.0,0.23,active,2026-02-18T17:25:29Z,2026-02-18T19:11:55Z
d093ca79-5ec0-1104-64e9-bc7e126f1818,91d60319-8faa-32da-b392-c4723ff15d6a,2ff40784-5523-c247-6740-8449359836a3,1000000.0,1.0,active,2026-07-22T17:58:49Z,2026-07-22T13:46:37Z
bbd19356-1199-9eb2-a81c-4d6d1cd3b1c4,0da5c624-d810-0af4-5384-5d031e797c50,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,304000.0,0.76,closed,2025-08-07T19:24:23Z,2025-08-07T18:02:13Z
b5c81cff-cd75-0fef-af8c-6d54bbb96227,0da5c624-d810-0af4-5384-5d031e797c50,372c1aba-ef22-be6e-3b74-42ac0f22af6e,32000.0,0.08,closed,2025-08-07T23:07:35Z,2025-08-07T16:48:16Z
d477b2b0-ecf5-2475-c1b2-53399a6449dd,0da5c624-d810-0af4-5384-5d031e797c50,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,64000.0,0.16,closed,2025-08-07T22:09:08Z,2025-08-07T22:23:51Z
c9a99aba-d52e-dcc2-5420-9fd53c55935c,fbc59b11-5cad-eeee-7599-e60b727809f9,87164298-6f33-2815-1860-3bbbe144d17c,1000000.0,1.0,closed,2025-07-24T15:16:21Z,2025-07-24T13:30:16Z
b7176c51-d1e1-aa20-1f31-b650f3b16fca,c250d848-939c-0aa3-6a35-400d51410ce7,77044e39-4e56-1e71-0143-0b8849d36c31,340000.0,0.17,active,2026-06-20T23:10:32Z,2026-06-20T07:13:03Z
4de288bc-aff2-7069-5a14-74d048261de7,c250d848-939c-0aa3-6a35-400d51410ce7,374e3334-a734-fece-a0b8-7a4d3daa3da2,920000.0,0.46,active,2026-06-20T07:20:21Z,2026-06-20T01:52:11Z
4a13237c-1624-f9ce-ee4c-2a45788df664,c250d848-939c-0aa3-6a35-400d51410ce7,c7ea559f-3e47-235f-30e1-113a025c98e7,100000.0,0.05,active,2026-06-20T23:47:58Z,2026-06-20T17:45:19Z
7cadf2e0-8313-a125-8199-c724d0281175,c250d848-939c-0aa3-6a35-400d51410ce7,eeaa3d41-677e-dd48-6721-7c7de401203a,640000.0,0.32,active,2026-06-20T19:24:33Z,2026-06-20T07:17:40Z
6c71d53d-486e-e6cd-bdb8-a23d356a3e2b,402cd89d-5eb9-5d3e-33c0-b1236c51a9ea,e05af7f8-0b78-2752-0386-aa76d7f217c6,1560000.0,0.78,active,2026-02-20T08:18:41Z,2026-02-20T06:05:52Z
fdd776ff-64b4-5bf6-09ee-a4495a84f4d1,402cd89d-5eb9-5d3e-33c0-b1236c51a9ea,f15ee274-5de1-9169-4ded-c3e333890022,440000.0,0.22,active,2026-02-20T06:01:40Z,2026-02-20T04:44:05Z
6fbb0b02-8f54-6cf0-32cb-e9f038bbb576,96861379-fb38-3429-759a-04016c52b757,03b188cb-0e2f-76cc-3e65-105125a81b18,255000.0,0.17,closed,2025-11-13T08:36:02Z,2025-11-13T14:33:23Z
54cc99c4-ec52-e9b2-9509-fb1452882c01,96861379-fb38-3429-759a-04016c52b757,393dc164-d14e-bab5-494d-08e95ff6040c,210000.0,0.14,closed,2025-11-13T13:17:08Z,2025-11-13T19:33:17Z
61a796e4-0a9c-00b0-ee84-3d11f9c07c85,96861379-fb38-3429-759a-04016c52b757,d6efe797-ffed-99e7-c270-c7ca421d9118,645000.0,0.43,closed,2025-11-13T18:18:52Z,2025-11-13T01:28:58Z
a803b93c-e136-d564-5c3b-2786f86c29ca,96861379-fb38-3429-759a-04016c52b757,f15ee274-5de1-9169-4ded-c3e333890022,390000.0,0.26,closed,2025-11-13T07:11:48Z,2025-11-13T17:23:55Z
df65ac77-c91a-a639-274f-230d64060823,bddaeaab-e65c-daf6-3b7f-0156d72523eb,6843befe-0f4c-4a7c-991a-3225a17946c5,16750000.0,0.67,closed,2025-05-31T07:35:36Z,2025-05-31T06:54:38Z
608a46ad-d10c-569c-6e84-e70a4f8f23a3,bddaeaab-e65c-daf6-3b7f-0156d72523eb,d5ad07d2-1a91-c891-6a39-e46e1b009e60,5750000.0,0.23,closed,2025-05-31T11:03:08Z,2025-05-31T11:55:10Z
466a671b-8f46-1339-2ba1-7b6806036389,bddaeaab-e65c-daf6-3b7f-0156d72523eb,372c1aba-ef22-be6e-3b74-42ac0f22af6e,2500000.0,0.1,closed,2025-05-31T05:12:14Z,2025-05-31T14:22:05Z
adb23985-42f3-351b-c695-d2078433bc0a,6ff56816-fe29-52d9-7a57-76f58a2b7317,7eb0bdcd-281d-5ac0-23f0-8d355a6beef5,2295000.0,0.51,closed,2025-08-11T19:52:15Z,2025-08-11T03:52:09Z
28578641-8c5d-9126-1096-1d5561f4e1c0,6ff56816-fe29-52d9-7a57-76f58a2b7317,73e46a7f-fe78-ea20-e41b-66d413c6bbdc,135000.0,0.03,closed,2025-08-11T01:33:06Z,2025-08-11T21:05:23Z
906b4a45-1f50-57fa-d5c3-5f1cdb479cba,6ff56816-fe29-52d9-7a57-76f58a2b7317,c4e4e575-195e-a4d3-8922-4217be26e7c6,1215000.0,0.27,closed,2025-08-11T21:10:43Z,2025-08-11T02:01:10Z
3c574ddd-1fcf-80a3-5b6d-cb8c3a87941b,6ff56816-fe29-52d9-7a57-76f58a2b7317,6843befe-0f4c-4a7c-991a-3225a17946c5,855000.0,0.19,closed,2025-08-11T00:26:53Z,2025-08-11T03:08:45Z
229d40b7-c462-ce56-c1f2-a096fb73a532,7ec78260-9aee-22c3-4e2f-6ba6b3fb3ad8,62190b56-fca4-bed7-afb7-e2ddb93c2a11,3100000.0,0.31,closed,2025-05-31T17:42:49Z,2025-05-31T19:34:38Z
84146bcb-5891-3595-97c2-3067a7973525,7ec78260-9aee-22c3-4e2f-6ba6b3fb3ad8,3a75d36b-1539-aa8b-5a81-914191e03b7a,1900000.0,0.19,closed,2025-05-31T00:07:10Z,2025-05-31T13:57:52Z
e7841916-fd27-3924-d6ba-6e53446906ba,7ec78260-9aee-22c3-4e2f-6ba6b3fb3ad8,a341033d-8d69-1b43-0a8d-c33b6f4829ee,5000000.0,0.5,closed,2025-05-31T16:19:07Z,2025-05-31T22:29:34Z
c2541af1-3fbe-80ff-884b-46fbe48359c5,56bc3018-5424-cd60-601f-60b109d5d67a,62190b56-fca4-bed7-afb7-e2ddb93c2a11,470000.0,0.47,active,2026-02-05T07:04:42Z,2026-02-05T20:55:05Z
bea79d44-3f37-f29c-e921-7d787c625373,56bc3018-5424-cd60-601f-60b109d5d67a,0253e03d-3031-4cfd-a104-256335fe5280,530000.0,0.53,active,2026-02-05T10:56:27Z,2026-02-05T12:13:19Z
ecc60997-81a8-cc40-1515-f3bfb0b689a7,fdc7bdb5-e2af-1aa2-34e7-e578510529f2,393dc164-d14e-bab5-494d-08e95ff6040c,25000000.0,1.0,active,2026-05-04T15:38:12Z,2026-05-04T13:48:34Z
3651b9d0-ebf1-ebca-869b-0fbf6c8335f2,cfdb42eb-d971-f720-d822-7089e49108b7,87164298-6f33-2815-1860-3bbbe144d17c,2500000.0,1.0,closed,2025-01-15T03:20:15Z,2025-01-15T16:51:59Z
ca55a23a-4705-7f31-05fa-ad161a9def5f,a7cbf873-3949-5237-cfbd-b661a3668e30,9ccb71bb-496f-0461-d577-9c4d626bd7a3,1650000.0,0.66,closed,2025-07-27T15:00:06Z,2025-07-27T16:41:25Z
25fd7ee8-47c6-9184-b8f5-a020d595b971,a7cbf873-3949-5237-cfbd-b661a3668e30,0253e03d-3031-4cfd-a104-256335fe5280,850000.0,0.34,closed,2025-07-27T04:11:53Z,2025-07-27T01:51:23Z
e3ba5f6e-ee58-4295-bb4f-0c50d4695bc2,f412f9d3-923d-7379-d8a9-af6b5643eb5f,edc97b5f-c7ec-8e28-c792-0e39e9179ed6,2000000.0,1.0,active,2025-06-15T03:33:23Z,2025-06-15T11:45:28Z
82850668-03f9-ad5c-a55a-b8b63ee3c5e7,76ee1029-b30c-3924-b84d-7de182d3e311,34fc6efb-cfab-9ebf-c628-f1b623474fd3,4500000.0,1.0,closed,2025-08-01T20:16:04Z,2025-08-01T23:16:38Z
9ef6d072-d274-ce54-8ac9-659d90b99db5,7adebd3f-6f38-6588-7506-7d3983748a99,8388de7f-2850-faaf-d107-5f01309fc847,750000.0,1.0,closed,2025-11-30T16:37:31Z,2025-11-30T05:28:17Z
558fc083-3628-f0df-253c-7eec6cd72fb5,9d4af862-71ba-9a2b-625d-06575076837f,e891659a-a241-1969-f96b-2440bf25700b,1250000.0,0.05,active,2026-02-03T09:53:34Z,2026-02-03T06:02:16Z
dfa90322-8131-a296-a076-74b164503a81,9d4af862-71ba-9a2b-625d-06575076837f,9ccb71bb-496f-0461-d577-9c4d626bd7a3,3000000.0,0.12,active,2026-02-03T08:24:41Z,2026-02-03T09:28:57Z
9a262b26-ade5-eaf2-7e50-f95aefc44a5a,9d4af862-71ba-9a2b-625d-06575076837f,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,16750000.0,0.67,active,2026-02-03T14:28:16Z,2026-02-03T13:03:58Z
11cda425-d67b-e497-5e22-effb216d83cf,9d4af862-71ba-9a2b-625d-06575076837f,b7a85a9a-2177-338c-d5ee-c953f02dc1ee,4000000.0,0.16,active,2026-02-03T01:03:44Z,2026-02-03T12:22:19Z
ac572979-5f6c-322d-a4e4-68342a5362c3,c6cbb996-f09f-0c2e-cc6f-916fc8c8866a,64371d36-b2f5-0d34-e74b-b03760790d15,2500000.0,1.0,closed,2026-02-25T06:14:41Z,2026-02-25T15:42:19Z
01779085-9a54-96cf-6bef-7ae948d99c82,4d10e2f3-3321-bbc7-51f2-04eb11d1df9e,63d75a17-d7bd-fae4-139b-2cae84fb84f8,350000.0,0.14,closed,2025-02-25T12:27:00Z,2025-02-25T16:12:02Z
274ec47f-496a-625d-c2d0-42fc6622683b,4d10e2f3-3321-bbc7-51f2-04eb11d1df9e,44d95abd-1311-49b2-2f01-5d847c61cf8b,1825000.0,0.73,closed,2025-02-25T10:55:32Z,2025-02-25T02:01:20Z
7cca2523-da98-3415-1bdb-f37615241939,4d10e2f3-3321-bbc7-51f2-04eb11d1df9e,d98f6247-7f7d-56b0-1d8a-1bea7ab44331,50000.0,0.02,closed,2025-02-25T02:09:40Z,2025-02-25T14:59:49Z
bde07c83-eb25-24cd-d248-ab182f8c9285,4d10e2f3-3321-bbc7-51f2-04eb11d1df9e,73e46a7f-fe78-ea20-e41b-66d413c6bbdc,275000.0,0.11,closed,2025-02-25T03:27:32Z,2025-02-25T07:42:18Z
f3db0df5-bac7-b6c8-5c32-7057fb74f652,7537c0d1-18ba-3c49-bc2e-97a3e5fd15c2,d5ad07d2-1a91-c891-6a39-e46e1b009e60,162000.0,0.12,closed,2026-04-26T05:51:40Z,2026-04-26T01:28:06Z
5a6fc86b-4167-b187-8a5a-c76f8673105e,7537c0d1-18ba-3c49-bc2e-97a3e5fd15c2,edc97b5f-c7ec-8e28-c792-0e39e9179ed6,891000.0,0.66,closed,2026-04-26T03:30:18Z,2026-04-26T09:30:42Z
0860ade9-8164-2eb0-0112-fdb97a7257f2,7537c0d1-18ba-3c49-bc2e-97a3e5fd15c2,a341033d-8d69-1b43-0a8d-c33b6f4829ee,297000.0,0.22,closed,2026-04-26T05:24:40Z,2026-04-26T22:07:55Z
6973a7f5-b442-e506-dd8b-acd56b511b76,29a36e2a-6ffc-23cc-52c8-b35b9420ac52,c7ea559f-3e47-235f-30e1-113a025c98e7,5000000.0,1.0,closed,2025-11-10T18:06:54Z,2025-11-10T12:36:37Z
637ef0a0-d386-42c4-05b9-8880752f7730,5c861f02-40d5-8a2e-ba6f-5c910b16e78c,0253e03d-3031-4cfd-a104-256335fe5280,2000000.0,1.0,closed,2025-11-30T04:02:06Z,2025-11-30T03:28:53Z
ceab0392-4d0e-677a-d1f5-27863dad21fb,a5205476-aee7-7ebb-86d9-c1d657ac6409,e891659a-a241-1969-f96b-2440bf25700b,520000.0,0.26,closed,2025-02-08T06:31:36Z,2025-02-08T13:36:50Z
057fc460-aa6a-9d6e-90f5-ef2b6d515493,a5205476-aee7-7ebb-86d9-c1d657ac6409,b7a85a9a-2177-338c-d5ee-c953f02dc1ee,280000.0,0.14,closed,2025-02-08T08:16:20Z,2025-02-08T04:38:46Z
a432fb00-7bb8-e6c4-e309-e497eb13cee1,a5205476-aee7-7ebb-86d9-c1d657ac6409,16b8e48d-401b-ccf1-053a-0559d02deec9,1200000.0,0.6,closed,2025-02-08T11:07:51Z,2025-02-08T02:31:38Z
45a8e77f-5674-7c63-956c-d2e94b9f74db,ee7c2d49-44d4-ce32-8d9c-23122d038b70,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,1725000.0,0.69,closed,2025-09-08T02:42:31Z,2025-09-08T13:16:31Z
137b306f-c45c-2cb7-e86b-30418f90395b,ee7c2d49-44d4-ce32-8d9c-23122d038b70,0253e03d-3031-4cfd-a104-256335fe5280,775000.0,0.31,closed,2025-09-08T15:14:18Z,2025-09-08T13:19:41Z
681e8d7b-7d28-af56-0f6e-17d59b12ed81,69f7305d-dc27-ed59-8e53-01a89d1b00bc,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,2900000.0,0.58,closed,2025-09-27T15:18:26Z,2025-09-27T04:55:30Z
24f87ce1-470e-6702-b43a-79178c5395e5,69f7305d-dc27-ed59-8e53-01a89d1b00bc,6843befe-0f4c-4a7c-991a-3225a17946c5,2100000.0,0.42,closed,2025-09-27T03:44:45Z,2025-09-27T01:59:03Z
9defb589-565a-90d6-0f15-492300c9d799,0f18fd2d-07ae-c9cf-d267-b37d778e9094,f514cb3c-37bd-fdd4-f9ec-8cb35c265d31,2000000.0,1.0,closed,2025-09-17T21:24:36Z,2025-09-17T13:20:35Z
5400b047-f659-5fc8-ef5c-39ea0374606d,a61f4911-2037-ddb6-c9c9-aa14fcaddd95,d3b121f0-1746-edc7-78a1-a2bbf278b89d,1000000.0,1.0,active,2026-07-12T03:00:22Z,2026-07-12T13:07:10Z
fed7a9a3-d98b-eaba-f2cc-38e347226718,2321f889-aae0-59fc-e83f-e309f7164106,fba26db6-57e3-6ecf-c45c-a20044e2721f,67500.0,0.09,closed,2026-01-07T13:13:27Z,2026-01-07T20:18:00Z
3b55a12f-41c4-1f61-99e1-ad0016d8714f,2321f889-aae0-59fc-e83f-e309f7164106,3a75d36b-1539-aa8b-5a81-914191e03b7a,397500.0,0.53,closed,2026-01-07T04:47:22Z,2026-01-07T15:05:59Z
9ca2c477-04d3-0bf2-c5fe-28f4d72f02f2,2321f889-aae0-59fc-e83f-e309f7164106,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,285000.0,0.38,closed,2026-01-07T21:18:47Z,2026-01-07T04:20:05Z
94f26531-4ec0-416f-d13d-f855b8a13f36,4392e06b-fb69-5664-9178-f552956333bb,d6efe797-ffed-99e7-c270-c7ca421d9118,1000000.0,1.0,closed,2025-03-11T20:43:04Z,2025-03-11T02:10:25Z
32e58fec-5b18-c3a3-2698-7dc6b1527c0a,64bc636d-3629-3341-8cf0-97861789f4a4,d98f6247-7f7d-56b0-1d8a-1bea7ab44331,2000000.0,1.0,active,2026-05-05T16:51:31Z,2026-05-05T10:32:38Z
cc045965-896a-bc7a-dac2-3ddffc1b7f66,d676ef0b-8d6f-cc00-4bf9-6e40ef99be33,253978b2-6ed2-6fca-d7be-86ef9cc24a68,2200000.0,0.22,closed,2025-03-24T09:45:08Z,2025-03-24T02:48:57Z
f1bf0c25-bc2d-c102-87a0-57fc1b7b1992,d676ef0b-8d6f-cc00-4bf9-6e40ef99be33,cff60f81-a3f8-56ad-213f-066274dc5c45,4600000.0,0.46,closed,2025-03-24T15:53:06Z,2025-03-24T05:23:13Z
d9be26dd-65c8-9258-f6b7-a36aa3859244,d676ef0b-8d6f-cc00-4bf9-6e40ef99be33,b7a85a9a-2177-338c-d5ee-c953f02dc1ee,200000.0,0.02,closed,2025-03-24T19:33:10Z,2025-03-24T17:31:10Z
9b3f4141-a193-e29d-630d-5bd7856e68d1,d676ef0b-8d6f-cc00-4bf9-6e40ef99be33,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,3000000.0,0.3,closed,2025-03-24T06:19:55Z,2025-03-24T12:31:38Z
c697a905-8d71-3333-c52d-5b2930f01135,b7eb14e8-7343-8002-bf51-aa5a6a3c3b2a,eeaa3d41-677e-dd48-6721-7c7de401203a,850000.0,0.85,active,2026-05-25T01:47:34Z,2026-05-25T01:36:18Z
b230319b-8b54-e423-a68a-6e1fad98ef2d,b7eb14e8-7343-8002-bf51-aa5a6a3c3b2a,16b8e48d-401b-ccf1-053a-0559d02deec9,150000.0,0.15,active,2026-05-25T19:05:16Z,2026-05-25T17:44:06Z
c3fc8434-8286-1359-1717-7b766aa2d74c,8a7ee81c-7c5b-02a4-a1c9-cb1a281bc900,32583a5a-a26b-ad52-8156-25717c3f2e93,170000.0,0.34,closed,2025-01-18T14:42:06Z,2025-01-18T09:59:36Z
08b06911-1044-7346-677d-27444cc4e67c,8a7ee81c-7c5b-02a4-a1c9-cb1a281bc900,d6efe797-ffed-99e7-c270-c7ca421d9118,330000.0,0.66,closed,2025-01-18T13:48:06Z,2025-01-18T00:45:44Z
2c52a1ea-49b5-d97c-b44b-3605af740f99,6fec75e2-8239-ab54-b526-22a158250267,396d8df1-6ea3-05d9-3964-b226e445d185,1650000.0,0.44,closed,2025-06-14T22:55:49Z,2025-06-14T10:45:02Z
1fba3255-e35e-261b-0d4b-fb883b248f97,6fec75e2-8239-ab54-b526-22a158250267,3d67ff3a-3b07-ad70-11f8-a09cfa601dc6,2100000.0,0.56,closed,2025-06-14T13:33:48Z,2025-06-14T00:26:43Z
c71b719f-8afa-5ef3-2a1d-24a9ff03f91a,39976ff3-7070-6914-58d7-58a66d292a04,77044e39-4e56-1e71-0143-0b8849d36c31,1140000.0,0.76,closed,2025-06-29T00:34:07Z,2025-06-29T22:19:13Z
99da111d-bb06-90cc-06cb-e6aa695372d6,39976ff3-7070-6914-58d7-58a66d292a04,f15ee274-5de1-9169-4ded-c3e333890022,360000.0,0.24,closed,2025-06-29T01:34:25Z,2025-06-29T03:19:31Z
eea59d62-d397-2d60-df9f-062dec58314a,35935a72-1f21-4e52-586f-38e647b9ef7d,03b188cb-0e2f-76cc-3e65-105125a81b18,205000.0,0.41,closed,2026-03-05T10:14:52Z,2026-03-05T05:54:05Z
ee588b60-a36b-2aa8-1318-360e15809b1e,35935a72-1f21-4e52-586f-38e647b9ef7d,2cae1100-0c80-fd16-8579-9d61c4d87b1e,45000.0,0.09,closed,2026-03-05T23:35:02Z,2026-03-05T03:39:33Z
317a1807-e85a-0756-21db-efe77e40ae2f,35935a72-1f21-4e52-586f-38e647b9ef7d,396d8df1-6ea3-05d9-3964-b226e445d185,185000.0,0.37,closed,2026-03-05T12:46:00Z,2026-03-05T03:00:25Z
7625377a-3c77-7178-7265-edbfea301f2d,35935a72-1f21-4e52-586f-38e647b9ef7d,338cefb5-4559-85cb-9536-92246ec971e2,65000.0,0.13,closed,2026-03-05T16:13:40Z,2026-03-05T15:07:02Z
bb32f922-7755-a04f-94e3-69143f192786,67d5c895-b276-b6ca-4c74-b566b5c70ec4,974a1460-d12c-e0f9-fb24-0dc7ecac31d3,285000.0,0.57,closed,2025-10-14T18:47:05Z,2025-10-14T22:06:20Z
8e235b0b-d91d-a0d7-45ba-288c563d7cd6,67d5c895-b276-b6ca-4c74-b566b5c70ec4,9fdbc05b-f83d-d842-82b5-af2e761b2aa8,215000.0,0.43,closed,2025-10-14T13:42:14Z,2025-10-14T10:19:34Z
8bbd07df-df3f-5018-70bc-d004ffba62ee,720f8eb2-fc43-f1bc-7e03-5f4c8fc069f8,405783c5-cb27-c84f-5a04-ec24779d04a8,2000000.0,1.0,closed,2025-07-02T20:08:08Z,2025-07-02T05:02:51Z
73807c95-2561-33b9-e4e4-15d15614fc42,2a3f70ab-0660-ba40-8c42-0859db594869,d3b121f0-1746-edc7-78a1-a2bbf278b89d,265000.0,0.53,closed,2026-03-07T00:17:35Z,2026-03-07T02:59:58Z
5ca16b0f-db21-c638-a1b2-b6771a2b378f,2a3f70ab-0660-ba40-8c42-0859db594869,d6efe797-ffed-99e7-c270-c7ca421d9118,235000.0,0.47,closed,2026-03-07T15:56:24Z,2026-03-07T07:00:47Z
44220137-bb81-61e8-aa44-be91e087c6b3,5a56714f-3795-0305-f50a-364d35da0a75,cff60f81-a3f8-56ad-213f-066274dc5c45,23000000.0,0.92,active,2026-05-05T03:41:15Z,2026-05-05T09:23:48Z
2cb962ab-e958-d2cc-1119-9f296563016d,5a56714f-3795-0305-f50a-364d35da0a75,3a75d36b-1539-aa8b-5a81-914191e03b7a,2000000.0,0.08,active,2026-05-05T12:19:10Z,2026-05-05T00:24:24Z
f9dbae84-7c98-6d9b-10ff-6a8a33a2906c,5c0abbea-2660-fa9b-c141-d4e29430c0f9,62190b56-fca4-bed7-afb7-e2ddb93c2a11,18000000.0,0.36,closed,2025-11-16T23:05:19Z,2025-11-16T17:07:14Z
3a14f289-78fd-aee5-c45f-3960434eee54,5c0abbea-2660-fa9b-c141-d4e29430c0f9,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,4500000.0,0.09,closed,2025-11-16T21:48:02Z,2025-11-16T06:18:55Z
37465b20-107e-24cb-7089-75c97285fd16,5c0abbea-2660-fa9b-c141-d4e29430c0f9,974a1460-d12c-e0f9-fb24-0dc7ecac31d3,12000000.0,0.24,closed,2025-11-16T13:31:35Z,2025-11-16T07:25:31Z
401d5263-744f-5cbe-ea61-7df55a2a6950,5c0abbea-2660-fa9b-c141-d4e29430c0f9,e05af7f8-0b78-2752-0386-aa76d7f217c6,15500000.0,0.31,closed,2025-11-16T06:45:20Z,2025-11-16T23:17:51Z
fb53c509-cf73-2b1f-f7ee-2a2b27a8c1c2,5cea9433-1623-21d9-8cd4-3c66c5c3fc44,16b8e48d-401b-ccf1-053a-0559d02deec9,5000000.0,1.0,closed,2025-06-27T14:57:02Z,2025-06-27T16:24:56Z
724e366a-ff5b-dffd-75b0-3fa452c70adc,606f40db-ef77-abb1-acb7-ca1adc52efd7,f514cb3c-37bd-fdd4-f9ec-8cb35c265d31,2250000.0,0.9,closed,2025-07-31T20:29:09Z,2025-07-31T20:00:34Z
4c36e0bd-78ca-29b8-c415-8d8804a2e76c,606f40db-ef77-abb1-acb7-ca1adc52efd7,00fb3966-d6ed-a1b4-9ef7-6347b2eb9319,250000.0,0.1,closed,2025-07-31T10:06:45Z,2025-07-31T02:22:51Z
d2a172b7-58e4-cfe4-ea49-3ab9d2fa930a,4a3775ca-ed06-0ee3-1d70-1be2b11b9a5b,34ef1ccd-d38b-838c-fd81-78a1cc4775c1,3680000.0,0.46,closed,2025-05-21T20:00:02Z,2025-05-21T05:46:10Z
3c6b6400-47db-a0ef-6b59-7f90db30ded0,4a3775ca-ed06-0ee3-1d70-1be2b11b9a5b,00fb3966-d6ed-a1b4-9ef7-6347b2eb9319,560000.0,0.07,closed,2025-05-21T23:23:02Z,2025-05-21T21:16:59Z
ba4a6904-c4ec-4baf-03b9-6409f7bc7b44,4a3775ca-ed06-0ee3-1d70-1be2b11b9a5b,c7ea559f-3e47-235f-30e1-113a025c98e7,2560000.0,0.32,closed,2025-05-21T16:41:16Z,2025-05-21T03:35:10Z
82dc6456-7926-82be-a73d-71e228936c0b,4a3775ca-ed06-0ee3-1d70-1be2b11b9a5b,e05af7f8-0b78-2752-0386-aa76d7f217c6,1200000.0,0.15,closed,2025-05-21T01:25:25Z,2025-05-21T22:51:30Z
c4ac9db5-cf6f-b874-0eb0-027fe32a5093,749c52c1-ed77-a4ad-8aef-99c245d73a6d,e05af7f8-0b78-2752-0386-aa76d7f217c6,555000.0,0.37,closed,2025-01-09T18:15:53Z,2025-01-09T22:30:44Z
1273eb58-4220-705a-7e4b-6a90b0d4b02f,749c52c1-ed77-a4ad-8aef-99c245d73a6d,405783c5-cb27-c84f-5a04-ec24779d04a8,945000.0,0.63,closed,2025-01-09T07:52:15Z,2025-01-09T08:18:51Z
2911643e-1937-e8e2-eeeb-c7a4cae903d0,df82fc5a-5cb2-8d60-f22b-71e394793849,cff60f81-a3f8-56ad-213f-066274dc5c45,5700000.0,0.76,closed,2025-04-08T01:10:41Z,2025-04-08T03:50:39Z
d3b890ba-5beb-133c-d6da-5afbc29f6bab,df82fc5a-5cb2-8d60-f22b-71e394793849,e4732d6f-c6f8-c343-9a06-fb71325193bc,1800000.0,0.24,closed,2025-04-08T07:08:55Z,2025-04-08T10:01:24Z
e8b2a4a6-ddc6-e991-662f-73c98a2957f5,b58b5c79-696f-5c48-d38f-4eeb88d0acae,d3b121f0-1746-edc7-78a1-a2bbf278b89d,21500000.0,0.43,closed,2025-11-26T19:48:43Z,2025-11-26T08:04:12Z
63535f77-556b-3159-789c-75076f5df8c2,b58b5c79-696f-5c48-d38f-4eeb88d0acae,77044e39-4e56-1e71-0143-0b8849d36c31,3000000.0,0.06,closed,2025-11-26T03:21:29Z,2025-11-26T11:26:12Z
98be4b61-6380-15a5-e7cb-9366d83eac1b,b58b5c79-696f-5c48-d38f-4eeb88d0acae,34fc6efb-cfab-9ebf-c628-f1b623474fd3,25500000.0,0.51,closed,2025-11-26T15:40:06Z,2025-11-26T12:48:49Z
